EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
4334,2,[],"[27, 28]",8153.5
4349,3,"[10, 11]",[57],7529.0
4355,1,[],[58],7212.0
4358,6,"[25, 26, 27, 32, 33]",[54],6987.166666666667
4370,2,[7],[19],8041.0
4378,2,[21],[51],8177.5
4380,1,[5],[],8030.0
4383,3,[],"[17, 20, 21]",6914.333333333333
4385,1,[],[26],6419.0
4389,2,[23],[20],7904.5
4393,0,[],[],0
4395,2,[9],[48],6920.0
4397,0,[],[],0
4398,2,[57],[18],7551.0
4400,0,[],[],0
4410,2,[28],[13],7292.5
4418,1,[3],[],8153.0
4421,1,[],[4],8087.0
4424,1,[16],[],7322.0
4432,1,[8],[],5662.0
4438,3,"[2, 9]",[14],7453.333333333333
4442,2,[24],[24],6557.5
4451,2,[10],[36],7675.5
4461,2,[4],[42],7564.0
4474,4,[],"[9, 11, 18, 19]",6851.0
4481,3,"[1, 4]",[44],7673.666666666667
4485,3,"[9, 59]",[59],7200.333333333333
4497,5,[0],"[33, 39, 55, 56]",7659.4
4513,0,[],[],0
4519,10,[6],"[15, 18, 19, 20, 21, 22, 26, 30, 57]",7276.0
4527,0,[],[],0
4528,0,[],[],0
4531,6,[10],"[20, 23, 24, 37, 48]",7406.5
4532,3,"[2, 32]",[6],7276.333333333333
4533,3,[],"[25, 26, 27]",7761.333333333333
4534,2,[],"[33, 41]",7859.5
4535,2,[3],[29],7340.0
4554,1,[19],[],7441.0
4588,2,[63],[59],7858.0
4590,3,[1],"[8, 9]",8161.0
4595,3,[4],"[37, 39]",7683.333333333333
4597,2,[6],[8],7520.0
4610,1,[],[26],7721.0
4613,4,[],"[23, 24, 25, 26]",6939.75
4618,3,"[38, 61]",[26],7647.0
4622,1,[],[50],6358.0
4631,0,[],[],0
4639,1,[49],[],8183.0
4642,4,"[20, 21, 61]",[11],7413.75
4646,3,[],"[50, 51, 52]",8137.0
4656,0,[],[],0
4665,2,[0],[8],7245.0
4675,2,[4],[15],7418.5
4678,2,[59],[59],6704.0
4684,3,[5],"[8, 9]",7878.0
4704,1,[18],[],6316.0
4706,3,[1],"[43, 44]",7870.333333333333
4714,6,[],"[33, 34, 37, 38, 42, 43]",8168.166666666667
4720,1,[0],[],8191.0
4727,1,[],[39],6760.0
4730,2,[9],[28],7931.5
4737,4,[],"[23, 41, 42, 43]",8155.0
4739,0,[],[],0
4740,1,[8],[],8191.0
4742,2,[24],[38],7957.5
4745,3,"[2, 12]",[10],7392.666666666667
4753,0,[],[],0
4762,2,[],"[42, 55]",7338.5
4785,2,[],"[8, 9]",8163.0
4789,2,[60],[2],8187.0
4794,1,[12],[],8173.0
4795,4,"[17, 57, 58]",[35],7113.0
4807,3,"[17, 56]",[15],6017.333333333333
4814,2,[],"[22, 25]",8167.0
4828,1,[],[47],8167.0
4829,3,"[14, 42]",[39],7439.333333333333
4833,3,[0],"[38, 48]",6995.666666666667
4837,2,[2],[39],8141.0
4838,3,"[35, 36]",[26],7291.333333333333
4842,1,[56],[],7200.0
4845,0,[],[],0
4871,0,[],[],0
4886,0,[],[],0
4889,1,[11],[],8191.0
4892,1,[],[62],8170.0
4896,3,[34],"[29, 30]",7087.666666666667
4897,4,[3],"[14, 39, 63]",6638.25
